county,precinct,office,district,candidate,party,absentee,mail,not_sure,election_day,votes
Sanpete,MANTI 1 MUNICIPAL,PROPOSITION 4,,FOR,,7,113,29,132,281
Sanpete,MANTI 1 MUNICIPAL,PROPOSITION 4,,AGAINST,,4,143,35,195,377
Sanpete,MANTI 2 MUNICIPAL,STRAIGHT PARTY,,REPUBLICAN,REP,4,108,0,100,212
Sanpete,MANTI 2 MUNICIPAL,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,3,0,13,16
Sanpete,MANTI 2 MUNICIPAL,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,1,1
Sanpete,MANTI 2 MUNICIPAL,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0,0
Sanpete,MANTI 2 MUNICIPAL,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,MANTI 2 MUNICIPAL,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,MANTI 2 MUNICIPAL,President,,Registered Voters,,,,,,868
Sanpete,MANTI 2 MUNICIPAL,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,MANTI 2 MUNICIPAL,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,MANTI 2 MUNICIPAL,President,,MITT ROMNEY,REP,9,285,1,300,595
Sanpete,MANTI 2 MUNICIPAL,President,,BARACK OBAMA,DEM,0,15,0,26,41
Sanpete,MANTI 2 MUNICIPAL,President,,GARY JOHNSON,LIB,0,4,0,2,6
Sanpete,MANTI 2 MUNICIPAL,President,,VIRGIL GOODE,CON,0,0,0,4,4
Sanpete,MANTI 2 MUNICIPAL,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0,0
Sanpete,MANTI 2 MUNICIPAL,President,,Write-ins,,2,0,0,5,7
Sanpete,MANTI 2 MUNICIPAL,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,2,10,0,23,35
Sanpete,MANTI 2 MUNICIPAL,U.S. Senate,,SCOTT HOWELL,DEM,1,31,0,50,82
Sanpete,MANTI 2 MUNICIPAL,U.S. Senate,,ORRIN G. HATCH,REP,7,259,1,253,520
Sanpete,MANTI 2 MUNICIPAL,U.S. Senate,,DANIEL GEERY,JUS,0,2,0,2,4
Sanpete,MANTI 2 MUNICIPAL,U.S. Senate,,BILL BARRON,UNA,0,1,0,1,2
Sanpete,MANTI 2 MUNICIPAL,U.S. Senate,,Write-ins,,1,0,0,1,2
Sanpete,MANTI 2 MUNICIPAL,US CONGRESS D2,,CHRIS STEWART,REP,8,269,1,257,535
Sanpete,MANTI 2 MUNICIPAL,US CONGRESS D2,,JAY SEEGMILLER,DEM,1,19,0,37,57
Sanpete,MANTI 2 MUNICIPAL,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,4,0,6,10
Sanpete,MANTI 2 MUNICIPAL,US CONGRESS D2,,JONATHAN D. GARRARD,CON,2,6,0,13,21
Sanpete,MANTI 2 MUNICIPAL,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,3,3
Sanpete,MANTI 2 MUNICIPAL,US CONGRESS D2,,Write-ins,,0,0,0,1,1
Sanpete,MANTI 2 MUNICIPAL,Governor ,,PETER S. COOKE,DEM,0,22,0,40,62
Sanpete,MANTI 2 MUNICIPAL,Governor ,,KEN LARSEN,LIB,2,2,0,11,15
Sanpete,MANTI 2 MUNICIPAL,Governor ,,KIRK D PEARSON,CON,1,5,0,13,19
Sanpete,MANTI 2 MUNICIPAL,Governor ,,GARY R. HERBERT,REP,6,274,1,259,540
Sanpete,MANTI 2 MUNICIPAL,Governor ,,Write-ins,,0,0,0,1,1
Sanpete,MANTI 2 MUNICIPAL,Attorney General,,DEE W. SMITH,DEM,0,20,1,35,56
Sanpete,MANTI 2 MUNICIPAL,Attorney General,,JOHN SWALLOW,REP,8,267,0,255,530
Sanpete,MANTI 2 MUNICIPAL,Attorney General,,W. ANDREW McCULLOUGH,LIB,2,8,0,22,32
Sanpete,MANTI 2 MUNICIPAL,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,MANTI 2 MUNICIPAL,State Auditor,,MARK SAGE,DEM,0,29,0,48,77
Sanpete,MANTI 2 MUNICIPAL,State Auditor,,JOHN DOUGALL,REP,6,247,1,239,493
Sanpete,MANTI 2 MUNICIPAL,State Auditor,,RICHARD PROCTOR,CON,3,18,0,20,41
Sanpete,MANTI 2 MUNICIPAL,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,MANTI 2 MUNICIPAL,State Treasurer,,CHRISTOPHER STOUT,DEM,1,25,0,32,58
Sanpete,MANTI 2 MUNICIPAL,State Treasurer,,VINCENT C. MARCUSS,LIB,2,11,0,25,38
Sanpete,MANTI 2 MUNICIPAL,State Treasurer,,RICHARD K. ELLIS,REP,6,257,1,247,511
Sanpete,MANTI 2 MUNICIPAL,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,MANTI 2 MUNICIPAL,State Senate,24,RALPH OKERLUND,REP,7,276,1,258,542
Sanpete,MANTI 2 MUNICIPAL,State Senate,24,TRESTIN MEACHAM,CON,2,19,0,45,66
Sanpete,MANTI 2 MUNICIPAL,State Senate,24,Write-ins,,0,0,0,1,1
Sanpete,MANTI 2 MUNICIPAL,State House,58,SPENCER J. COX,REP,9,284,1,299,593
Sanpete,MANTI 2 MUNICIPAL,State House,58,Write-ins,,0,0,0,1,1
Sanpete,MANTI 2 MUNICIPAL,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,9,287,1,306,603
Sanpete,MANTI 2 MUNICIPAL,COUNTY COMM A,,Write-ins,,0,1,0,3,4
Sanpete,MANTI 2 MUNICIPAL,DISTRICT COURT -BAGLEY,,YES,,7,225,0,228,460
Sanpete,MANTI 2 MUNICIPAL,DISTRICT COURT -BAGLEY,,NO,,3,52,1,56,112
Sanpete,MANTI 2 MUNICIPAL,AMENDMENT A,,FOR,,5,139,1,129,274
Sanpete,MANTI 2 MUNICIPAL,AMENDMENT A,,AGAINST,,3,140,0,163,306
Sanpete,MANTI 2 MUNICIPAL,AMENDMENT B,,FOR,,8,172,1,210,391
Sanpete,MANTI 2 MUNICIPAL,AMENDMENT B,,AGAINST,,1,112,0,91,204
Sanpete,MANTI 2 MUNICIPAL,PROPOSITION 4,,FOR,,6,129,1,141,277
Sanpete,MANTI 2 MUNICIPAL,PROPOSITION 4,,AGAINST,,3,158,0,179,340
Sanpete,MANTI UNINCORPORATED,STRAIGHT PARTY,,REPUBLICAN,REP,0,17,0,13,30
Sanpete,MANTI UNINCORPORATED,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,0,0,1,1
Sanpete,MANTI UNINCORPORATED,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,President,,Registered Voters,,,,,,98
Sanpete,MANTI UNINCORPORATED,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,President,,MITT ROMNEY,REP,0,28,6,42,76
Sanpete,MANTI UNINCORPORATED,President,,BARACK OBAMA,DEM,0,4,2,3,9
Sanpete,MANTI UNINCORPORATED,President,,GARY JOHNSON,LIB,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,President,,VIRGIL GOODE,CON,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,President,,Write-ins,,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,U.S. Senate,,SCOTT HOWELL,DEM,0,5,2,4,11
Sanpete,MANTI UNINCORPORATED,U.S. Senate,,ORRIN G. HATCH,REP,0,27,5,40,72
Sanpete,MANTI UNINCORPORATED,U.S. Senate,,DANIEL GEERY,JUS,0,0,1,0,1
Sanpete,MANTI UNINCORPORATED,U.S. Senate,,BILL BARRON,UNA,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,U.S. Senate,,Write-ins,,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,US CONGRESS D2,,CHRIS STEWART,REP,0,26,6,42,74
Sanpete,MANTI UNINCORPORATED,US CONGRESS D2,,JAY SEEGMILLER,DEM,0,6,2,3,11
Sanpete,MANTI UNINCORPORATED,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,US CONGRESS D2,,Write-ins,,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,Governor ,,PETER S. COOKE,DEM,0,6,1,3,10
Sanpete,MANTI UNINCORPORATED,Governor ,,KEN LARSEN,LIB,0,0,1,0,1
Sanpete,MANTI UNINCORPORATED,Governor ,,KIRK D PEARSON,CON,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,Governor ,,GARY R. HERBERT,REP,0,26,6,42,74
Sanpete,MANTI UNINCORPORATED,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,Attorney General,,DEE W. SMITH,DEM,0,4,2,5,11
Sanpete,MANTI UNINCORPORATED,Attorney General,,JOHN SWALLOW,REP,0,26,6,40,72
Sanpete,MANTI UNINCORPORATED,Attorney General,,W. ANDREW McCULLOUGH,LIB,0,1,0,0,1
Sanpete,MANTI UNINCORPORATED,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,State Auditor,,MARK SAGE,DEM,0,3,3,6,12
Sanpete,MANTI UNINCORPORATED,State Auditor,,JOHN DOUGALL,REP,0,28,5,38,71
Sanpete,MANTI UNINCORPORATED,State Auditor,,RICHARD PROCTOR,CON,0,1,0,0,1
Sanpete,MANTI UNINCORPORATED,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,State Treasurer,,CHRISTOPHER STOUT,DEM,0,4,2,3,9
Sanpete,MANTI UNINCORPORATED,State Treasurer,,VINCENT C. MARCUSS,LIB,0,0,1,0,1
Sanpete,MANTI UNINCORPORATED,State Treasurer,,RICHARD K. ELLIS,REP,0,28,5,41,74
Sanpete,MANTI UNINCORPORATED,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,State Senate,24,RALPH OKERLUND,REP,0,30,6,39,75
Sanpete,MANTI UNINCORPORATED,State Senate,24,TRESTIN MEACHAM,CON,0,2,2,5,9
Sanpete,MANTI UNINCORPORATED,State Senate,24,Write-ins,,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,State House,58,SPENCER J. COX,REP,0,31,8,45,84
Sanpete,MANTI UNINCORPORATED,State House,58,Write-ins,,0,1,0,0,1
Sanpete,MANTI UNINCORPORATED,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,0,32,8,43,83
Sanpete,MANTI UNINCORPORATED,COUNTY COMM A,,Write-ins,,0,0,0,0,0
Sanpete,MANTI UNINCORPORATED,DISTRICT COURT -BAGLEY,,YES,,0,24,4,32,60
Sanpete,MANTI UNINCORPORATED,DISTRICT COURT -BAGLEY,,NO,,0,6,3,8,17
Sanpete,MANTI UNINCORPORATED,AMENDMENT A,,FOR,,0,22,3,20,45
Sanpete,MANTI UNINCORPORATED,AMENDMENT A,,AGAINST,,0,9,5,23,37
Sanpete,MANTI UNINCORPORATED,AMENDMENT B,,FOR,,0,24,3,26,53
Sanpete,MANTI UNINCORPORATED,AMENDMENT B,,AGAINST,,0,7,4,18,29
Sanpete,STERLING MUNICIPAL,STRAIGHT PARTY,,REPUBLICAN,REP,1,4,0,8,13
Sanpete,STERLING MUNICIPAL,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,1,0,0,1
Sanpete,STERLING MUNICIPAL,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,President,,Registered Voters,,,,,,149
Sanpete,STERLING MUNICIPAL,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,President,,GLORIA LA RIVA,UNA,0,0,1,0,1
Sanpete,STERLING MUNICIPAL,President,,MITT ROMNEY,REP,4,6,85,12,107
Sanpete,STERLING MUNICIPAL,President,,BARACK OBAMA,DEM,0,1,7,1,9
Sanpete,STERLING MUNICIPAL,President,,GARY JOHNSON,LIB,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,President,,VIRGIL GOODE,CON,0,0,5,0,5
Sanpete,STERLING MUNICIPAL,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,President,,Write-ins,,0,0,2,1,3
Sanpete,STERLING MUNICIPAL,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,0,8,0,8
Sanpete,STERLING MUNICIPAL,U.S. Senate,,SCOTT HOWELL,DEM,1,2,10,1,14
Sanpete,STERLING MUNICIPAL,U.S. Senate,,ORRIN G. HATCH,REP,3,5,81,12,101
Sanpete,STERLING MUNICIPAL,U.S. Senate,,DANIEL GEERY,JUS,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,U.S. Senate,,BILL BARRON,UNA,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,U.S. Senate,,Write-ins,,0,0,0,1,1
Sanpete,STERLING MUNICIPAL,US CONGRESS D2,,CHRIS STEWART,REP,3,5,80,12,100
Sanpete,STERLING MUNICIPAL,US CONGRESS D2,,JAY SEEGMILLER,DEM,0,1,9,1,11
Sanpete,STERLING MUNICIPAL,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,1,2,0,3
Sanpete,STERLING MUNICIPAL,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,0,4,0,4
Sanpete,STERLING MUNICIPAL,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,1,0,1
Sanpete,STERLING MUNICIPAL,US CONGRESS D2,,Write-ins,,1,0,0,1,2
Sanpete,STERLING MUNICIPAL,Governor ,,PETER S. COOKE,DEM,0,2,7,1,10
Sanpete,STERLING MUNICIPAL,Governor ,,KEN LARSEN,LIB,1,0,2,0,3
Sanpete,STERLING MUNICIPAL,Governor ,,KIRK D PEARSON,CON,0,0,4,0,4
Sanpete,STERLING MUNICIPAL,Governor ,,GARY R. HERBERT,REP,2,5,85,13,105
Sanpete,STERLING MUNICIPAL,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,Attorney General,,DEE W. SMITH,DEM,0,2,9,0,11
Sanpete,STERLING MUNICIPAL,Attorney General,,JOHN SWALLOW,REP,2,5,82,13,102
Sanpete,STERLING MUNICIPAL,Attorney General,,W. ANDREW McCULLOUGH,LIB,1,0,5,1,7
Sanpete,STERLING MUNICIPAL,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,State Auditor,,MARK SAGE,DEM,1,2,11,0,14
Sanpete,STERLING MUNICIPAL,State Auditor,,JOHN DOUGALL,REP,2,5,75,13,95
Sanpete,STERLING MUNICIPAL,State Auditor,,RICHARD PROCTOR,CON,0,0,9,1,10
Sanpete,STERLING MUNICIPAL,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,STERLING MUNICIPAL,State Treasurer,,CHRISTOPHER STOUT,DEM,1,2,10,0,13
Sanpete,STERLING MUNICIPAL,State Treasurer,,VINCENT C. MARCUSS,LIB,0,0,3,1,4
Sanpete,STERLING MUNICIPAL,State Treasurer,,RICHARD K. ELLIS,REP,2,5,81,13,101
Sanpete,STERLING MUNICIPAL,State Treasurer,,Write-ins,,0,0,1,0,1
Sanpete,STERLING MUNICIPAL,State Senate,24,RALPH OKERLUND,REP,2,5,82,13,102
Sanpete,STERLING MUNICIPAL,State Senate,24,TRESTIN MEACHAM,CON,1,1,10,1,13
Sanpete,STERLING MUNICIPAL,State Senate,24,Write-ins,,0,0,1,0,1
Sanpete,STERLING MUNICIPAL,State House,58,SPENCER J. COX,REP,2,5,91,14,112
Sanpete,STERLING MUNICIPAL,State House,58,Write-ins,,1,0,4,0,5
Sanpete,STERLING MUNICIPAL,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,2,5,87,14,108
Sanpete,STERLING MUNICIPAL,COUNTY COMM A,,Write-ins,,1,0,5,0,6
Sanpete,STERLING MUNICIPAL,SCHOOL BOARD SSSD2,,KATHY FRANDSEN,,3,4,85,9,101
Sanpete,STERLING MUNICIPAL,SCHOOL BOARD SSSD2,,Write-ins,,0,0,4,1,5
Sanpete,STERLING MUNICIPAL,DISTRICT COURT -BAGLEY,,YES,,3,4,65,7,79
Sanpete,STERLING MUNICIPAL,DISTRICT COURT -BAGLEY,,NO,,0,2,28,4,34
Sanpete,STERLING MUNICIPAL,AMENDMENT A,,FOR,,0,2,37,4,43
Sanpete,STERLING MUNICIPAL,AMENDMENT A,,AGAINST,,3,4,55,8,70
Sanpete,STERLING MUNICIPAL,AMENDMENT B,,FOR,,0,6,65,8,79
Sanpete,STERLING MUNICIPAL,AMENDMENT B,,AGAINST,,3,0,31,4,38
Sanpete,MAYFIELD MUNICIPAL,STRAIGHT PARTY,,REPUBLICAN,REP,2,2,1,2,7
Sanpete,MAYFIELD MUNICIPAL,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,President,,Registered Voters,,,,,,274
Sanpete,MAYFIELD MUNICIPAL,President,,JILL STEIN,GRE,0,0,1,0,1
Sanpete,MAYFIELD MUNICIPAL,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,President,,MITT ROMNEY,REP,3,4,183,7,197
Sanpete,MAYFIELD MUNICIPAL,President,,BARACK OBAMA,DEM,0,0,26,0,26
Sanpete,MAYFIELD MUNICIPAL,President,,GARY JOHNSON,LIB,0,0,2,0,2
Sanpete,MAYFIELD MUNICIPAL,President,,VIRGIL GOODE,CON,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,1,0,1
Sanpete,MAYFIELD MUNICIPAL,President,,Write-ins,,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,0,3,0,3
Sanpete,MAYFIELD MUNICIPAL,U.S. Senate,,SCOTT HOWELL,DEM,0,0,51,1,52
Sanpete,MAYFIELD MUNICIPAL,U.S. Senate,,ORRIN G. HATCH,REP,3,4,155,6,168
Sanpete,MAYFIELD MUNICIPAL,U.S. Senate,,DANIEL GEERY,JUS,0,0,3,0,3
Sanpete,MAYFIELD MUNICIPAL,U.S. Senate,,BILL BARRON,UNA,0,0,2,0,2
Sanpete,MAYFIELD MUNICIPAL,U.S. Senate,,Write-ins,,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,US CONGRESS D2,,CHRIS STEWART,REP,3,4,157,6,170
Sanpete,MAYFIELD MUNICIPAL,US CONGRESS D2,,JAY SEEGMILLER,DEM,0,0,45,1,46
Sanpete,MAYFIELD MUNICIPAL,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,0,2,0,2
Sanpete,MAYFIELD MUNICIPAL,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,0,1,0,1
Sanpete,MAYFIELD MUNICIPAL,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,1,0,1
Sanpete,MAYFIELD MUNICIPAL,US CONGRESS D2,,Write-ins,,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,Governor ,,PETER S. COOKE,DEM,0,0,47,2,49
Sanpete,MAYFIELD MUNICIPAL,Governor ,,KEN LARSEN,LIB,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,Governor ,,KIRK D PEARSON,CON,0,0,2,0,2
Sanpete,MAYFIELD MUNICIPAL,Governor ,,GARY R. HERBERT,REP,2,4,166,5,177
Sanpete,MAYFIELD MUNICIPAL,Governor ,,Write-ins,,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,Attorney General,,DEE W. SMITH,DEM,1,0,46,1,48
Sanpete,MAYFIELD MUNICIPAL,Attorney General,,JOHN SWALLOW,REP,1,4,159,5,169
Sanpete,MAYFIELD MUNICIPAL,Attorney General,,W. ANDREW McCULLOUGH,LIB,0,0,3,0,3
Sanpete,MAYFIELD MUNICIPAL,Attorney General,,Write-ins,,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,State Auditor,,MARK SAGE,DEM,0,0,47,1,48
Sanpete,MAYFIELD MUNICIPAL,State Auditor,,JOHN DOUGALL,REP,2,4,141,5,152
Sanpete,MAYFIELD MUNICIPAL,State Auditor,,RICHARD PROCTOR,CON,0,0,15,0,15
Sanpete,MAYFIELD MUNICIPAL,State Auditor,,Write-ins,,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,State Treasurer,,CHRISTOPHER STOUT,DEM,1,0,45,1,47
Sanpete,MAYFIELD MUNICIPAL,State Treasurer,,VINCENT C. MARCUSS,LIB,0,0,2,1,3
Sanpete,MAYFIELD MUNICIPAL,State Treasurer,,RICHARD K. ELLIS,REP,1,4,156,4,165
Sanpete,MAYFIELD MUNICIPAL,State Treasurer,,Write-ins,,0,0,0,0,0
Sanpete,MAYFIELD MUNICIPAL,State Senate,24,RALPH OKERLUND,REP,2,4,181,7,194
Sanpete,MAYFIELD MUNICIPAL,State Senate,24,TRESTIN MEACHAM,CON,0,0,25,0,25
Sanpete,MAYFIELD MUNICIPAL,State Senate,24,Write-ins,,0,0,2,0,2
Sanpete,MAYFIELD MUNICIPAL,State House,58,SPENCER J. COX,REP,3,4,196,6,209
Sanpete,MAYFIELD MUNICIPAL,State House,58,Write-ins,,0,0,7,0,7
Sanpete,MAYFIELD MUNICIPAL,COUNTY COMM A,,STEVE FRISCHKNECHT,REP,3,3,191,7,204
Sanpete,MAYFIELD MUNICIPAL,COUNTY COMM A,,Write-ins,,0,0,8,0,8
Sanpete,MAYFIELD MUNICIPAL,SCHOOL BOARD SSSD2,,KATHY FRANDSEN,,3,4,147,6,160
Sanpete,MAYFIELD MUNICIPAL,SCHOOL BOARD SSSD2,,Write-ins,,0,0,18,0,18
Sanpete,MAYFIELD MUNICIPAL,DISTRICT COURT -BAGLEY,,YES,,3,4,152,4,163
Sanpete,MAYFIELD MUNICIPAL,DISTRICT COURT -BAGLEY,,NO,,0,0,44,2,46
Sanpete,MAYFIELD MUNICIPAL,AMENDMENT A,,FOR,,2,1,107,4,114
Sanpete,MAYFIELD MUNICIPAL,AMENDMENT A,,AGAINST,,1,3,88,2,94
Sanpete,MAYFIELD MUNICIPAL,AMENDMENT B,,FOR,,2,3,130,3,138
Sanpete,MAYFIELD MUNICIPAL,AMENDMENT B,,AGAINST,,1,1,77,3,82
Sanpete,MAYFIELD MUNICIPAL,PROPOSITION 5 MAY,,FOR,,2,3,114,3,122
Sanpete,MAYFIELD MUNICIPAL,PROPOSITION 5 MAY,,AGAINST,,1,1,90,4,96
Sanpete,FAYETTE MUNICIPAL,STRAIGHT PARTY,,REPUBLICAN,REP,0,1,0,1,2
Sanpete,FAYETTE MUNICIPAL,STRAIGHT PARTY,,DEMOCRATIC,DEM,0,0,0,1,1
Sanpete,FAYETTE MUNICIPAL,STRAIGHT PARTY,,CONSTITUTION,CON,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,STRAIGHT PARTY,,LIBERTARIAN,LIB,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,STRAIGHT PARTY,,GREEN,GRE,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,STRAIGHT PARTY,,JUSTICE,JUS,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,President,,Registered Voters,,,,,,129
Sanpete,FAYETTE MUNICIPAL,President,,JILL STEIN,GRE,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,President,,GLORIA LA RIVA,UNA,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,President,,MITT ROMNEY,REP,0,2,101,2,105
Sanpete,FAYETTE MUNICIPAL,President,,BARACK OBAMA,DEM,0,0,1,0,1
Sanpete,FAYETTE MUNICIPAL,President,,GARY JOHNSON,LIB,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,President,,VIRGIL GOODE,CON,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,President,,"ROSS C. \ROCKY\"" ANDE""",JUS,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,President,,Write-ins,,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,U.S. Senate,,SHAUN LYNN McCAUSLAN,CON,0,1,2,0,3
Sanpete,FAYETTE MUNICIPAL,U.S. Senate,,SCOTT HOWELL,DEM,0,0,7,0,7
Sanpete,FAYETTE MUNICIPAL,U.S. Senate,,ORRIN G. HATCH,REP,0,1,91,2,94
Sanpete,FAYETTE MUNICIPAL,U.S. Senate,,DANIEL GEERY,JUS,0,0,1,0,1
Sanpete,FAYETTE MUNICIPAL,U.S. Senate,,BILL BARRON,UNA,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,U.S. Senate,,Write-ins,,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,US CONGRESS D2,,CHRIS STEWART,REP,0,2,86,2,90
Sanpete,FAYETTE MUNICIPAL,US CONGRESS D2,,JAY SEEGMILLER,DEM,0,0,6,0,6
Sanpete,FAYETTE MUNICIPAL,US CONGRESS D2,,CHARLES E. KIMBALL,UNA,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,US CONGRESS D2,,JONATHAN D. GARRARD,CON,0,0,2,0,2
Sanpete,FAYETTE MUNICIPAL,US CONGRESS D2,,JOSEPH ANDRADE,UNA,0,0,0,0,0
Sanpete,FAYETTE MUNICIPAL,US CONGRESS D2,,Write-ins,,0,0,1,0,1
Sanpete,FAYETTE MUNICIPAL,Governor ,,PETER S. COOKE,DEM,0,0,4,1,5
Sanpete,FAYETTE MUNICIPAL,Governor ,,KEN LARSEN,LIB,0,0,1,0,1
Sanpete,FAYETTE MUNICIPAL,Governor ,,KIRK D PEARSON,CON,0,0,2,0,2
Sanpete,FAYETTE MUNICIPAL,Governor ,,GARY R. HERBERT,REP,0,2,92,1,95
Sanpete,FAYETTE MUNICIPAL,Governor ,,Write-ins,,0,0,1,0,1
Sanpete,FAYETTE MUNICIPAL,Attorney General,,DEE W. SMITH,DEM,0,0,7,1,8
